keyID,id,creationTimestamps,dernierTimeTampsSynchronisationAvecFireBase,defaultNonSaved_Entre,its_From_CalculeParNewBenifice,laisse_Au_Gerant,typeChoisi,prixCurrency,profitMargin,suggestedUpgrade,parent_M14VentPeriod_KeyId,parent_M14VentPeriod_DebugInfos,parent_M1Produit_KeyId,parent_M1Produit_DebugInfos,parent_M8BonVent_KeyId,parent_M8BonVent_DebugInfos,parent_M2Client_KeyId,parent_M2Client_DebugInfos
-OY1SkoTnubp9RRQxWcc,0,1766424145211,1766424145211,true,true,false,Prix_SupperGro_Et_PresentationService,151.0,0.0,,,,-OV3rmYff1hZ74Nk_sjg,Philips Pils 4®,-OY1SGQbdCxJHyz7VVRh,Bon[p.cli->(M2=faress fi tarik[LG2])) [VVRh]),-OWI8JQtYZcUBRShOlg2,(M2=faress fi tarik[LG2])
-OY1SueAkZpHyCOjyrT-,0,1766424145211,1766424145211,true,true,false,Prix_Detaille,2980.0,0.0,,,,-OV3rmXn6p_OEAFJ0Zup,Noix cajo # KHCHIN MALAH,-OY1SGQbdCxJHyz7VVRh,Bon[p.cli->(M2=faress fi tarik[LG2])) [VVRh]),-OWI8JQtYZcUBRShOlg2,(M2=faress fi tarik[LG2])
-OY1T-9i8iqP40H-lQJk,0,1766424145211,1766424145211,true,true,false,Historique,85.0,0.0,,,,-OV3rmYT-Wd1K7xxarrA,Hawai®[ARRA],null,null,null,null
-OY2K2uO1oyxcCBSxsWc,0,1766424145211,1766424145211,true,true,false,Prix_Detaille,430.0,0.0,,,,-OV3rmXlp5g9lDDZQS84,Turta®,-OXwZ2i5g6cRamRVp8Aa,Bon[p.cli->(M2=زالاخ لعمري[0Q-])) [p8Aa]),-OXwYuDTsECBKzHjT0q-,(M2=زالاخ لعمري[0Q-])
-OY2KYjMQI5Jxzkfw_yV,0,1766424145211,1766424145211,true,true,false,Historique,2.0,0.0,,,,-OV3rmXlp5g9lDDZQS84,Turta®,-OXwZ2i5g6cRamRVp8Aa,Bon[p.cli->(M2=زالاخ لعمري[0Q-])) [p8Aa]),-OXwYuDTsECBKzHjT0q-,(M2=زالاخ لعمري[0Q-])
-OY5vVxTJ1r0hxm4jDHb,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,775.0,0.0,,,,-OV3rmUj0Lh8T7rqgBn9,halilo,-OXwpO5-TjmxVffbrU4D,Bon[p.cli->(M2=zohire[GFD])) [rU4D]),-OWI8JQlhGjA_HzMCGFD,(M2=zohire[GFD])
-OY5v_oTomEP5EkQ7wOE,0,1775375360952,1779820997200,false,true,false,Prix_SupperGro_Et_PresentationService,495.0,0.0,Historique,,,-OV3rmZB2ffLjTxgS0p4,Trix®,-OXwpO5-TjmxVffbrU4D,Bon[p.cli->(M2=zohire[GFD])) [rU4D]),-OWI8JQlhGjA_HzMCGFD,(M2=zohire[GFD])
-OY5w9YCS8ZpiL16cbQx,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,845.0,0.0,,,,-OV3rmVnRA_zxDCggHhy,Gominola,-OXwmLoo4ZjJ4TO3fMns,Bon[p.cli->(M2=abderrahman[DXP])) [fMns]),-OWI8JQk2ev9uApMEDXp,(M2=abderrahman[DXP])
-OY6FIpIA9KnY5m88sxK,0,1766424145211,1766424145211,true,true,false,Historique,0.0,0.0,,,,-OY6F0WLv832t0XMjYwe,confort injet gm[JYWE],null,null,null,null
-OY6FJzFE_eEBbagOC5-,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,84.0,0.0,,,,-OY6F0WLv832t0XMjYwe,confort injet gm,-OXwRgUhQ9YXh3AQdgii,Bon[p.cli->(M2=وجل شايب رضوان[WUC])) [dgii]),-OWI8JSuacimKAeQ2wuc,(M2=وجل شايب رضوان[WUC])
-OY75VMdXRi3YBG443QF,0,1766424145211,1766424145211,true,true,false,Historique,555.0,0.0,,,,-OV3rmX53jgJckJJrxv_,Osram 10W®,-OY0Moe53-s-0uOK3-NK,Bon[p.cli->(M2=3omar_yousef[LG3])) [3-NK]),-OWI8JQtYZcUBRShOlg3,(M2=3omar_yousef[LG3])
-OY79Bbyg8-8boBu-vk-,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,73.0,0.0,,,,-OV3rmW-Gltl6phqLU9d,Signal صغير®,-OY0Moe53-s-0uOK3-NK,Bon[p.cli->(M2=3omar_yousef[LG3])) [3-NK]),-OWI8JQtYZcUBRShOlg3,(M2=3omar_yousef[LG3])
-OY8IA2SANdsvsrtmt-5,0,1766424145211,1766424145211,true,true,false,Historique,0.0,0.0,,,,-OY6WQf7Lg-1IzWR5IhM,kemya gm[5IHM],null,null,null,null
-OY8IBchzvp6y-44nQMl,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,503.0,0.0,,,,-OY6WQf7Lg-1IzWR5IhM,kemya gm,-OY8Hr859xpFGzT9QaFV,Bon[p.cli->(M2=atay tamaris[4G8])) [QaFV]),-OWI8JR8Tt7uWw5b04G8,(M2=atay tamaris[4G8])
-OYQVi4XMb5yPX5Dqx_U,0,1766424145211,1766424145211,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OV3rmXrwyzZ2QCqN-0Y,#LOOZ #M9ACHAR[N-0Y],null,null,null,null
-OYRzs0xqElELxCwaQ9B,0,1766424145211,1776103221877,false,true,false,Prix_SupperGro_Et_PresentationService,860.0,0.0,,,,-OV3rmZxDbCxgtjlqQcO,jelly loubia dydo,-OXSTb7y-6DA2_m01rT_,Bon[p.cli->(M2=rachid[KHW])) [1rT_]),-OWI8JQo_IAoXdyEVKhW,(M2=rachid[KHW])
-OYS-DIT9TThf0VNC4wL,0,1766424145211,1766424145211,true,true,false,Prix_SupperGro_Et_PresentationService,705.0,0.0,,,,-OV3rmV4F1UrEpS0ZA7-,Mamaia®,-OXSTb7y-6DA2_m01rT_,Bon[p.cli->(M2=rachid[KHW])) [1rT_]),-OWI8JQo_IAoXdyEVKhW,(M2=rachid[KHW])
-OYXVTpTXyRQ8e8ugHR6,0,1756897313744,1757200970926,true,true,false,Prix_SupperGro_Et_PresentationService,845.0,0.0,,,,-OV3rmXJgoKzzR_5iTsz,damel presentoire,-OYXVKTacz0BBD6tYIlE,Bon[p.cli->(M2=kqssi[TAJ])) [YIlE]),-OWI8JR-gJekQNveoTAJ,(M2=kqssi[TAJ])
-OYXnujbNTA2zDqN1J2Y,0,1759861187751,1759861192648,true,true,false,Prix_SupperGro_Et_PresentationService,790.0,0.0,,,,-OV3rmVnRA_zxDCggHhy,Gominola,-OYXh9drHJtWj1xE2UKI,Bon[p.cli->(M2=abdelhamid[VMA])) [2UKI]),-OWI8JQmKE2vDkUBtvmA,(M2=abdelhamid[VMA])
-OYXoTjYBMo9ddtjtqst,0,1766424145211,1766424145211,true,true,false,Historique,1150.0,0.0,Edited_Pour_Client,,,-OV3rmXoc50oSOkD60ma,#ZRI3A #KABOYA M9ACHRA[60MA],null,null,null,null
-OYXoUEacqpfDydIopfu,0,1766424145211,1766424145211,true,true,false,Prix_SupperGro_Et_PresentationService,1310.0,0.0,,,,-OV3rmXoc50oSOkD60ma,#ZRI3A #KABOYA M9ACHRA,-OYXo7FzRp8pNN_VdL56,Bon[p.cli->(M2=3omar_yousef[LG3])) [dL56]),-OWI8JQtYZcUBRShOlg3,(M2=3omar_yousef[LG3])
-OYYJPei4CF1QASifq4E,0,1759861204401,1762014648678,true,true,false,Prix_SupperGro_Et_PresentationService,800.0,0.0,,,,-OV3rmXJgoKzzR_5iTt2,halilo,-OYYJF-Yk90HU_3IzAcc,Bon[p.cli->(M2=abdelhamid[VMA])) [zAcc]),-OWI8JQmKE2vDkUBtvmA,(M2=abdelhamid[VMA])
-OYYPQ9hbZnPEl0IU3R_,0,1766424145211,1766424145211,true,true,false,Prix_SupperGro_Et_PresentationService,270.0,0.0,,,,-OV3rmZXcdYC6H8MiwGw,balons,-OYYPMPNx3fvIrjSfcYa,Bon[p.cli->(M2=3omar_yousef[LG3])) [fcYa]),-OWI8JQtYZcUBRShOlg3,(M2=3omar_yousef[LG3])
-OY_G9nGFddT_RzjkI_-,0,1766424145211,1766424145211,true,true,false,Historique,630.0,0.0,Edited_Pour_Client,,,-OV3rmX4dLAp7GtXZ98Y,carbon battery[Z98Y],null,null,null,null
-OY_GA4tJ8ZmU76E_pkE,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,840.0,0.0,,,,-OV3rmX4dLAp7GtXZ98Y,carbon battery,-OY_EsQZmSuXNBwAUEsO,Bon[p.cli->(M2=ز محل بوهون عيسى فوردلو[VU-])) [UEsO]),-OWI8JRsu6htpN5-UVu-,(M2=ز محل بوهون عيسى فوردلو[VU-])
-OY_HFX7tdMb54arK2Xd,0,1766424145211,1766424145211,true,true,false,Historique,2380.0,0.0,Edited_Pour_Client,,,-OV3rmXus2031yZFiqg_,pistache #MALEH[IQG_],null,null,null,null
-OY_HG-szcZbPnnmiw6n,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,2440.0,0.0,,,,-OV3rmXus2031yZFiqg_,pistache #MALEH,-OY_EsQZmSuXNBwAUEsO,Bon[p.cli->(M2=ز محل بوهون عيسى فوردلو[VU-])) [UEsO]),-OWI8JRsu6htpN5-UVu-,(M2=ز محل بوهون عيسى فوردلو[VU-])
-OY_UlETXW4nJJTqViQf,0,1766424145211,1766424145211,true,true,false,Historique,2500.0,0.0,Edited_Pour_Client,,,-OV3rmXmdwGnGx3QFhTV,#LOOZ #MALAH[FHTV],null,null,null,null
-OY_UlaxaElGlJV9I0v1,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,2540.0,0.0,,,,-OV3rmXmdwGnGx3QFhTV,#LOOZ #MALAH,-OY_RKJ2L0Lf0lfYOQrE,Bon[p.cli->(M2=mini market jamel[UZA])) [OQrE]),-OWI8JSrnJCCFFmiAUZa,(M2=mini market jamel[UZA])
-OY_VUd1hFrI_JwGLcQY,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,375.0,0.0,,,,-OV3rmXwv9rJWp6ZGO58,caps,-OY_RKJ2L0Lf0lfYOQrE,Bon[p.cli->(M2=mini market jamel[UZA])) [OQrE]),-OWI8JSrnJCCFFmiAUZa,(M2=mini market jamel[UZA])
-OY_fXsPRhKYcOxAYFGt,0,1766424145211,1766424145211,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OY_fWod-TNA-6nV6go3,chiwawa fermaj[6GO3],null,null,null,null
-OY_flgmef3j4GsVINDf,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,840.0,0.0,,,,-OY_fWod-TNA-6nV6go3,chiwawa fermaj,-OY_c6Gtky-fBNkaw14m,Bon[p.cli->(M2=وجل شايب رضوان[WUC])) [w14m]),-OWI8JSuacimKAeQ2wuc,(M2=وجل شايب رضوان[WUC])
-OY_unlt8E0R-GCrCrkI,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,1130.0,0.0,,,,-OV3rmYGsyd2-YWPEyuS,Carmen Surprise®,-OY_uKsqIMT_Vzb_6G6o,Bon[p.cli->(M2=محل لي مخبي قدام باركينغ[UTZ])) [6G6o]),-OWI8JSzDEHPRK8nhUTZ,(M2=محل لي مخبي قدام باركينغ[UTZ])
-OY_v9vc6oeMxDNNoobT,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,520.0,0.0,,,,-OV3rmWjwlgAcWASJ7fk,pupji,-OY_uKsqIMT_Vzb_6G6o,Bon[p.cli->(M2=محل لي مخبي قدام باركينغ[UTZ])) [6G6o]),-OWI8JSzDEHPRK8nhUTZ,(M2=محل لي مخبي قدام باركينغ[UTZ])
-OY_vSPbM7pOIxP4PGT5,0,1766424145211,1766424145211,true,true,false,Historique,600.0,0.0,Edited_Pour_Client,,,-OV3rmYt0NatTOD0AER1,Chwep-Si Cojak®[AER1],null,null,null,null
-OYa3nCnxq0zAAGBEqow,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,625.0,0.0,,,,-OV3rmUj0Lh8T7rqgBn5,scusa daffodil,-OYa3f6qJ68VEO0Km4Es,Bon[p.cli->(M2=abderrahman[DXP])) [m4Es]),-OWI8JQk2ev9uApMEDXp,(M2=abderrahman[DXP])
-OYa49vTWGxn8zbxE-46,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,91.0,0.0,,,,-OV3rmYT-Wd1K7xxarrA,Hawai®,-OYa3f6qJ68VEO0Km4Es,Bon[p.cli->(M2=abderrahman[DXP])) [m4Es]),-OWI8JQk2ev9uApMEDXp,(M2=abderrahman[DXP])
-OYa8h8C-sR_fFzban0K,0,1766424145211,1766424145211,true,true,false,Historique,135.0,0.0,Edited_Pour_Client,,,-OV3rmZPYMzrmrQjtFlx,saco pm[TFLX],null,null,null,null
-OYa8hWLzGalplsTxIl6,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,140.0,0.0,,,,-OV3rmZPYMzrmrQjtFlx,saco pm,-OYa6QwDSjDPX0KHon3m,Bon[p.cli->(M2=zohire[GFD])) [on3m]),-OWI8JQlhGjA_HzMCGFD,(M2=zohire[GFD])
-OYa8lyX4XQP511keY5b,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,139.0,0.0,,,,-OV3rmZDtYQtq7F72Cke,el raki,-OYa6QwDSjDPX0KHon3m,Bon[p.cli->(M2=zohire[GFD])) [on3m]),-OWI8JQlhGjA_HzMCGFD,(M2=zohire[GFD])
-OYasucJD1exO4qjlBVg,0,1766424145211,1776358095168,false,true,false,Historique,560.0,0.0,Edited_Pour_Client,,,-OV3rmVHLZbBV03fMSLa,Brino كبير®[MSLA],null,null,null,null
-OYaszWLOeiJUOpA6ZrA,0,1766424145211,1766424145211,true,true,false,Historique,890.0,0.0,Edited_Pour_Client,,,-OV3rm_COMwN3OCru53H,brava brownie[U53H],null,null,null,null
-OYaszxj1ioQzonMoDdL,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,907.0,0.0,,,,-OV3rm_COMwN3OCru53H,brava brownie,-OYarcOZmUF1tlyP7yae,Bon[p.cli->(M2=3aze dine_ayoube[AXS])) [7yae]),-OWI8JQrSOknEZ_MSaXs,(M2=3aze dine_ayoube[AXS])
-OYatOvbG9ZnuATwjsJr,0,1766424145211,1766424145211,true,true,false,Historique,710.0,0.0,Edited_Pour_Client,,,-OV3rmY-D8kfPu-qHro9,#NUDZ[HRO9],null,null,null,null
-OYatPBkOaBBL_zgfSzQ,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,690.0,0.0,,,,-OV3rmY-D8kfPu-qHro9,#NUDZ,-OYarcOZmUF1tlyP7yae,Bon[p.cli->(M2=3aze dine_ayoube[AXS])) [7yae]),-OWI8JQrSOknEZ_MSaXs,(M2=3aze dine_ayoube[AXS])
-OYb8O3tVrh7jy2vVao1,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,1529.0,0.0,,,,-OV3rmYOENpn_YRTypBs,Mentos®,-OYb7ukTGmFDWNr4cObh,Bon[p.cli->(M2=abderahman remdan[VHN])) [cObh]),-OWI8JQvBwhg0aCbLVhn,(M2=abderahman remdan[VHN])
-OYb8QKAhZXE9p30Dffy,0,1766424145211,1766424145211,true,true,false,Historique,1162.0,0.0,Edited_Pour_Client,,,-OV3rmXGkr6tYz7oU9Bq,mentos[U9BQ],null,null,null,null
-OYb9TIsNun720dz85y3,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,555.0,0.0,,,,-OV3rmX53jgJckJJrxv_,Osram 10W®,-OYb7ukTGmFDWNr4cObh,Bon[p.cli->(M2=abderahman remdan[VHN])) [cObh]),-OWI8JQvBwhg0aCbLVhn,(M2=abderahman remdan[VHN])
-OYbCYt5rWp1r_53mlE_,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,106.0,0.0,,,,-OV3rmZvhPmeag9F3XGM,vanus 3e1 2,-OYb7ukTGmFDWNr4cObh,Bon[p.cli->(M2=abderahman remdan[VHN])) [cObh]),-OWI8JQvBwhg0aCbLVhn,(M2=abderahman remdan[VHN])
-OYbCd6rpRnklfOseWxG,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,193.0,0.0,,,,-OV3rmYjVg9cGRgzxssi,Hawai Gm®,-OYb7ukTGmFDWNr4cObh,Bon[p.cli->(M2=abderahman remdan[VHN])) [cObh]),-OWI8JQvBwhg0aCbLVhn,(M2=abderahman remdan[VHN])
-OYbD-XMrQL7BZlm3bjz,0,1766424145211,1766424145211,true,true,false,Historique,580.0,0.0,Edited_Pour_Client,,,-OV3rmZNVmlf1kc4bcVV,el mordjene 700g chocolate[BCVV],null,null,null,null
-OYbD1B0QqVmjRbBFZ6y,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,588.0,0.0,,,,-OV3rmZNVmlf1kc4bcVV,el mordjene 700g chocolate,-OYb7ukTGmFDWNr4cObh,Bon[p.cli->(M2=abderahman remdan[VHN])) [cObh]),-OWI8JQvBwhg0aCbLVhn,(M2=abderahman remdan[VHN])
-OYbD7mzIJavdGicvN0V,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,193.0,0.0,,,,-OV3rmZIMqIqWKMNu-qd,optilla 350g,-OYb7ukTGmFDWNr4cObh,Bon[p.cli->(M2=abderahman remdan[VHN])) [cObh]),-OWI8JQvBwhg0aCbLVhn,(M2=abderahman remdan[VHN])
-OYbDSpFABu5edcnwKSQ,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,1246.0,0.0,,,,-OV3rmXGkr6tYz7oU9Bq,mentos,-OYb7ukTGmFDWNr4cObh,Bon[p.cli->(M2=abderahman remdan[VHN])) [cObh]),-OWI8JQvBwhg0aCbLVhn,(M2=abderahman remdan[VHN])
-OYdyWuDlAHfo4WR7JTc,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,193.0,0.0,,,,-OV3rmVrYNoq4MzvH6yS,Ambassadeur®,-OXNKtSKungPDAReup5n,Bon[p.cli->(M2=سيف الدين [WUB])) [up5n]),-OWI8JSuacimKAeQ2wub,(M2=سيف الدين [WUB])
-OYfAUTSBahkspc3Uriq,0,1766424145211,1766424145211,true,true,false,Historique,845.0,0.0,,,,-OWGR2vdO_VtxxjL7W-N,jelleno,-OYbHgnvwr6DZBYjFyR7,Bon[p.cli->(M2=rachid[KHW])) [FyR7]),-OWI8JQo_IAoXdyEVKhW,(M2=rachid[KHW])
-OYfC0qcrsrqSk_2l0Lx,0,1766424145211,1766424145211,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OYfC-QXgaOtAa2uQTRM,mini cones[QTRM],null,null,null,null
-OYfC0zx79EUqwoNYZUQ,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,790.0,0.0,,,,-OYfC-QXgaOtAa2uQTRM,mini cones,-OYa3f6qJ68VEO0Km4Es,Bon[p.cli->(M2=abderrahman[DXP])) [m4Es]),-OWI8JQk2ev9uApMEDXp,(M2=abderrahman[DXP])
-OYfC9YWDIa-ugVUGtky,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,96.0,0.0,,,,-OV3rmWhnLKyQfwvtEkY,Cotex®,-OYa3f6qJ68VEO0Km4Es,Bon[p.cli->(M2=abderrahman[DXP])) [m4Es]),-OWI8JQk2ev9uApMEDXp,(M2=abderrahman[DXP])
-OYfQszghtd50xTI36Tz,0,1766424145211,1766424145211,true,true,false,Historique,193.0,0.0,,,,-OV3rmZIMqIqWKMNu-qd,optilla 350g[U-QD],null,null,null,null
-OYfVZ_A2D5yzcZblE87,0,1766424145211,1766424145211,true,true,false,Historique,0.0,0.0,,,,-OYfVV0W6BNH-F4aUxVN,coton d or 6[UXVN],null,null,null,null
-OYfVZo97eCdL0HgM8W4,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,499.20000000000005,0.0,,,,-OYfVV0W6BNH-F4aUxVN,coton d or 6,-OYb7ukTGmFDWNr4cObh,Bon[p.cli->(M2=abderahman remdan[VHN])) [cObh]),-OWI8JQvBwhg0aCbLVhn,(M2=abderahman remdan[VHN])
-OYfrOVvubKWyWZQf6XH,0,1766424145211,1766424145211,true,true,false,Historique,365.0,0.0,,,,-OV3rmXwv9rJWp6ZGO58,caps[GO58],null,null,null,null
-OYgnLBJVYCOO16FoaHS,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,875.0,0.0,,,,-OV3rmZxDbCxgtjlqQcO,jelly loubia dydo,-OYa6QwDSjDPX0KHon3m,Bon[p.cli->(M2=zohire[GFD])) [on3m]),-OWI8JQlhGjA_HzMCGFD,(M2=zohire[GFD])
-OYmBwtdyKKAw17bLDi6,0,1766424145211,1766424145211,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OYm9DECjvNDgdxfSKkc,Produit 1755942577975 SKKC[SKKC],null,null,null,null
-OYmFkQZNNkVXXqNa_8_,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,2500.0,0.0,,,,-OYmFL1GvJh7Q66vD0SG,Produit 1755942590731 D0SG,-OYmFicr-JOw0O5nIV3w,Bon[p.cli->el houssin) [IV3w]),-OWI8JQsWmhksrVHYkGu,(M2=el houssin[KGU])
-OYmFpw8LfCUgbxNA4r7,0,1766424145211,1766424145211,true,true,false,Prix_Detaille,2500.0,0.0,,,,-OYmFL1GvJh7Q66vD0SG,Produit 1755942590731 D0SG,-OYmFicr-JOw0O5nIV3w,Bon[p.cli->el houssin) [IV3w]),-OWI8JQsWmhksrVHYkGu,(M2=el houssin[KGU])
-OYmFqKmzFSbE7MKh_MA,0,1766424145211,1766424145211,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OYmFL1GvJh7Q66vD0SG,Produit 1755942590731 D0SG[D0SG],null,null,null,null
-OYqDSqjiBE52zjr8uzz,0,1766424145211,1766424145211,true,true,false,Tariff_Achat_Depuit_Grossisst,200.0,0.0,,,,-OV3rmX3lNKmQXXsvuEx,nboula 10da,-OYnqK2b_B8j6URbBtRx,Bon[p.cli->A TA3AN) [BtRx]),-OWI8JR2GNBSt3g8WEw1,(M2=A TA3AN[EW1])
-OYqq7LOQxclStlr1XIY,0,1756669396273,1756669410342,true,true,false,Prix_SupperGro_Et_PresentationService,335.0,0.0,,-OYSvifZun0za8WWgPmK,,-OV3rmX3lNKmQXXsvuEx,null,null,null,null,null
-OZ-RpPvOMlYq9eHLyS5,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,273.0,0.0,,,,-OV3rmY75fFyXV8c1j8N,#KAMYA,null,null,null,null
-OZ0e6ftHW0t2kBYMhkf,0,1756669443131,1764754559912,true,true,false,Prix_Detaille,425.0,0.0,,,,-OV3rmX3lNKmQXXsvuEx,nboula 10da,null,null,null,null
-OZ2ZlsY6geB7T6dCs_R,0,1766424145211,1766424145211,true,true,false,Prix_Detaille,420.0,0.0,,,,-OV3rmWwCut5rPd1R9N0,kartoch fatre,null,null,null,null
-OZ4KPO9upi9rsPMUczV,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,363.5,0.0,,,,-OV3rmX3lNKmQXXsvuEx,nboula 10da,null,null,null,null
-OZ50dLU40d98QQLQMD_,0,1756742726575,1756742726575,true,true,false,Prix_Detaille,317.28000000000003,0.0,,,,-OV3rmWwCut5rPd1R9N4,kartoch fatre,null,null,null,null
-OZ51QcN-NEJtGrtnweP,0,1756742923863,1756742923863,true,true,false,Prix_Detaille,470.0,0.0,,,,-OV3rmYnS1VSXO2aTgRO,Fetre Tableau®,null,null,null,null
-OZ5OpzZirTL6XE-Nio-,0,1756749061060,1756749061060,true,true,false,Prix_Detaille,481.0,0.0,,,,-OV3rmWt126jaQjsyiLB,fatre marqueur 1,null,null,null,null
-OZDzB7CdfT_9dDUfiWy,0,1766424145211,1766424145211,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OZDz9bXSSZ6t5f6ouQ2,hnina ne[OUQ2],null,null,null,null
-OZE3jVEL6NQKRIHEm5y,0,1766424145211,1766424145211,true,true,false,Historique,43.0,0.0,Edited_Pour_Client,,,-OV3rmZ51uZ3BBDOJ3JN,Aquella Ingettes®[J3JN],null,null,null,null
-OZEDxtZ4VGAJCEmfRgd,0,1756897207290,1757316949665,true,true,false,Prix_Detaille,865.0,0.0,,,,-OV3rmXJgoKzzR_5iTsz,damel presentoire,null,null,null,null
-OZJOLLjSAI6XISi7q3z,0,1756983812494,1771104662751,true,true,false,Tariff_ItsWorkInGrossist_Achat,180.0,0.0,,-OYSvifZun0za8WWgPmK,,-OV3rmVrYNoq4MzvH6yS,Ambassadeur®,null,null,null,null
-OZJSBrwl4AxhxHCco1D,0,1756984822588,1767175058278,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,185.0,0.0,,-OYSvifZun0za8WWgPmK,,-OV3rmVrYNoq4MzvH6yS,Ambassadeur®,null,null,null,null
-OZK1Ct9cHXdfr1zfA5m,0,1766424145211,1766424145211,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OZK14HnvvorvWo5gjPf,t21[GJPF],null,null,null,null
-OZK5GYPdO5_LDA2eObp,0,1766424145211,1766424145211,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OZK50JNEHx3x545fZ8l,T3[FZ8L],null,null,null,null
-OZKgx0p85Pj4A8tT0x_,0,1766424145211,1766424145211,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OZKgbRtk7pES0DkX0dq,T17[X0DQ],null,null,null,null
-OZKgxNNKB4r4anivGOk,0,1757005730572,1757005742032,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,150.0,0.0,,-OYSvifZun0za8WWgPmK,,-OZKgbRtk7pES0DkX0dq,T17,null,null,null,null
-OZMHkbea7fnnVjnJS7G,0,1757032417174,1777016369077,true,true,false,Tariff_ItsWorkInGrossist_Achat,455.0,0.0,Historique,-OYSvifZun0za8WWgPmK,,-OV3rmYbW2TP8cpus4TH,Tonner®,null,null,null,null
-OZT7yt0tUd2zK02f8Di,0,1757147294239,1757147300374,true,true,false,Tariff_ItsWorkInGrossist_Progressive,0.0,0.0,,-OYSvifZun0za8WWgPmK,,-OWGR2vdO_VtxxjL7W-N,jelleno,null,null,null,null
-OZTCL6dejrupmrQhBwX,0,1757148438783,1757148439427,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,1.0,0.0,,-OYSvifZun0za8WWgPmK,,-OWGR2vdO_VtxxjL7W-N,jelleno,null,null,null,null
-OZTCU19xe5xGZguYpNH,0,1757148475296,1757148639639,true,true,false,Tariff_ItsWorkInGrossist_Achat,820.0,0.0,,-OYSvifZun0za8WWgPmK,,-OV3rmXJgoKzzR_5iTsz,damel presentoire,null,null,null,null
-OZTpTlA1qWdjyGR_sHS,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,848.0,0.0,,,,-OV3rmYHM8BMKmI6e-OL,Zozo Surprise®,null,null,null,null
-OZV_qF-qlLhhDG7NzT8,0,1757274646764,1757274650882,true,true,false,Tariff_ItsWorkInGrossist_Gro,870.0,0.0,,-OYSvifZun0za8WWgPmK,,-OV3rmXJgoKzzR_5iTsz,damel presentoire,null,null,null,null
-OZW3FRRSPOqLvxrVtDK,0,1766424145211,1766424145211,true,true,false,Prix_Detaille,790.0,0.0,,,,-OV3rmUj0Lh8T7rqgBn9,halilo,null,null,null,null
-OZWKjgoAS-2ZvA3OW72,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,890.0,0.0,,,,-OV3rmXJgoKzzR_5iTsz,damel presentoire,null,null,null,null
-OZXYHSanIEVFVIoRtrc,0,1766424145211,1766424145211,true,true,false,Edited_Pour_Client,4850.0,0.0,,,,-OV3rmY4KNxmE1Ktx3T0,#DJOUZ BRAZILI,null,null,null,null
